video_id,text,label,title
UqCQsKxq4mY,making fountain soda summer experiments scishow kids making fountain soda summer experiments scishow kids making fountain soda summer experiments scishow kids teachers parents scroll down check next generation science standards ngss episode anthony,Educational,Making a Fountain of Soda! | Summer Experiments | SciShow Kids
-OHPhZCp5kY,top science experiments home kids top science experiments home kids top science experiments home kids top science experiments home kids ryan toysreview easy children activities family fun,Educational,Top 5 Science Experiments you can do at home for kids!
gZeAKpe0OVo,fun foam experiment science experiments kids rt jr fun foam experiment science experiments kids rt jr fun foam experiment science experiments kids rt jr happens mix foam water food colouring let find through cool science experiment letsfindout,Educational,The Fun FOAM Experiment | Science Experiments for Kids | RTÉjr
NIclGqWPljM,blippi volcano science experiment blippi shorts experiment blippi volcano science experiment blippi shorts experiment blippi volcano science experiment blippi shorts experiment summer learning blippi let science experiments together blippi makes volcano erupt using volcano kit,Educational,Blippi&#39;s Volcano Science Experiment! 3-2-1💥! #Blippi #shorts #experiment
KRKHzRsnAR8,top science experiments home kids ryan toysreview top science experiments home kids ryan toysreview top science experiments home kids ryan toysreview top science experiments home kids ryan toysreview easy children activities family fun everyone,Educational,Top 5 science experiments to do at home for Kids with Ryan ToysReview!!!
kN-lfHr3pd0,meekah learns science fun science experiments hour meekah blippi toys meekah learns science fun science experiments hour meekah blippi toys meekah learns science fun science experiments hour meekah blippi toys enjoy compilation best full episodes blippi educational videos kids subscribe,Educational,Meekah Learns Science and Does Fun Science Experiments! | 1 HOUR OF MEEKAH! | Blippi Toys
eUIQcEo9Gws,blippi gravity challenge velocity race science experiment kids educational videos kids blippi gravity challenge velocity race science experiment kids educational videos kids blippi gravity challenge velocity race science experiment kids educational videos kids join blippi fast fun science adventure exciting educational video blippi explores wonders gravity,Educational,Blippi&#39;s Gravity Challenge | Velocity Race Science Experiment for Kids | Educational Videos for Kids
WXNr-89m7oM,grow own crystals let find science experiments kids rt jr grow own crystals let find science experiments kids rt jr grow own crystals let find science experiments kids rt jr time sophie patrick going try grow own crystals called hot ice crystals let find,Educational,Grow Your Very Own Crystals! | Let&#39;s Find Out | Science Experiments for Kids | RTÉjr
1Hr4A40IFHc,science experiment diy keep fruits like apple turn brown science experiment diy keep fruits like apple turn brown science experiment diy keep fruits like apple turn brown keep apple turning brown science experiments kids ryan toysreview ryan combo panda,Educational,Science Experiment DIY How To Keep Fruits like Apple from Turn Brown
hGwG--GZEfw,walking water science experiments kids walking water science experiments kids walking water science experiments kids walking water science experiments kids ryan toysreview children learn water travel paper,Educational,Walking Water Science Experiments for Kids!!!
lgxJRTPZFU8,top easy science experiments kids home ryan world top easy science experiments kids home ryan world top easy science experiments kids home ryan world top easy science experiments kids home ryan world fun diy learning activities family together,Educational,Top 5 Easy Science Experiments for kids to do at home with Ryan&#39;s World!
AG0rDksSMNs,playground balls vs balloon race science experiments kids blippi learn colors science playground balls vs balloon race science experiments kids blippi learn colors science playground balls vs balloon race science experiments kids blippi learn colors science colorful playground balls vs balloons blippi doing fun science experiment kids see objects win velocity,Educational,Playground Balls vs Balloon Race - Science Experiments for Kids | Blippi - Learn Colors and Science
IXqBm15EZYA,diy rainbow science experiments hr activities kids home diy rainbow science experiments hr activities kids home diy rainbow science experiments hr activities kids home diy rainbow science experiments hr activities kids home fun easy kids science experiments arts,Educational,DIY Rainbow Science Experiments with 1hr activities for kids to do at home!!
wxjmvCsWyL0,science video kids learning sink float experiment science video kids learning sink float experiment science video kids learning sink float experiment science video kids learning sink float experiment learn density why some objects sink water other,Educational,Science Video for Kids learning Sink or Float Experiment!
XJm2yCg-AV8,top holiday christmas science experiments kids ryan world top holiday christmas science experiments kids ryan world top holiday christmas science experiments kids ryan world top holiday christmas science experiments kids ryan world,Educational,Top 3 Holiday Christmas Science Experiments for kids with Ryan&#39;s World
VnpNXzfVeYE,easy diy science experiment school learning make hats educational videos children easy diy science experiment school learning make hats educational videos children easy diy science experiment school learning make hats educational videos children ellie school learn make silly hats art science class using easy diy experiments let go school ellie,Educational,Easy DIY Science Experiment in School Learning to Make Hats | Educational Videos for Children
Kl8Gy9wD0hg,diy science experiments kids grow bacteria learn why washing hands diy science experiments kids grow bacteria learn why washing hands diy science experiments kids grow bacteria learn why washing hands diy science experiments kids grow bacteria learn why washing hands fun children science activities fun,Educational,DIY Science Experiments for Kids to Grow Bacteria to Learn Why Washing hands!!!
BEdfwxKCSPc,blippi cool science experiments learn science kids educational videos toddlers blippi cool science experiments learn science kids educational videos toddlers blippi cool science experiments learn science kids educational videos toddlers ready another blippi video time blippi doing fun science experiment kids see,Educational,Blippi&#39;s Cool Science Experiments! | Learn Science For Kids | Educational Videos for Toddlers
Alegd3R7i6w,easy soap science experiment kids science experiment easy soap science experiment kids science experiment easy soap science experiment kids science experiment,Educational,Easy soap science experiment for kids! #science #experiment
wWas91cdIiA,top diy science projects kids home top diy science projects kids home top diy science projects kids home top diy science projects kids home one hour fun kids activities using everyday household items,Educational,TOP DIY Science Projects for Kids to do at home!
9dMFxnpEkKc,newton apple science short newton apple science short newton apple science short experiments teacher check science lessons escape,Educational,Newton&#39;s Apple - Science Short
JxPVZBWtWzA,blippi cool science experiments kids blippi learns learn colors science blippi blippi cool science experiments kids blippi learns learn colors science blippi blippi cool science experiments kids blippi learns learn colors science blippi blippi compares speeds different objects see win race blippi videos blippi songs sure,Educational,Blippi&#39;s  Cool Science Experiments for Kids | Blippi Learns | Learn Colors and Science with Blippi!
I2bjA-3Vn6E,sink float density tower science experiments kids sink float density tower science experiments kids sink float density tower science experiments kids sink float density tower science experiments kids ryan learns why objects sink floats learn,Educational,Sink or Float Density Tower Science Experiments for Kids!!!
nYWyWl6ZRrg,top diy science experiment kids home ryan world top diy science experiment kids home ryan world top diy science experiment kids home ryan world top diy science experiment kids home ryan world fun home science video together,Educational,TOP 10 DIY Science Experiment for kids to do at home with Ryan&#39;s World!
bGrKWc2vkx4,make clear soda make clear soda make clear soda make clear soda watch level science experiments,Educational,How to Make a Clear Soda Can!
Fskvvja5E3Y,easy science experiment kids diy frozen baking soda vinegar easy science experiment kids diy frozen baking soda vinegar easy science experiment kids diy frozen baking soda vinegar easy science experiment kids diy frozen baking soda vinegar fun ways kids learn get animals,Educational,Easy Science experiment for Kids with DIY Frozen Baking Soda and Vinegar!!!
3rDl5PG_p8Q,germs experiment kids experiments germs experiment kids experiments germs experiment kids experiments scientific explanation soap works fun visual encourage hand washing young children,Educational,&#39;Germs&#39; Experiment for kids #experiments
zKXMaLP_T6I,science videos kids blippi educational videos kids science videos kids blippi educational videos kids science videos kids blippi educational videos kids ready another blippi video time blippi doing fun science experiment kids see,Educational,Science Videos For Kids With Blippi | Educational Videos For Kids
pFeanxO4-E8,ryan learns easy diy science experiment kids make homemade volcano ryan learns easy diy science experiment kids make homemade volcano ryan learns easy diy science experiment kids make homemade volcano ryan learns easy diy science experiment kids yourself volcano fun easy fun experiments,Educational,Ryan learns Easy DIY Science Experiment for Kids with how to make a homemade Volcano
X89itjNaTzk,science max bubbles science experiments science max bubbles science experiments science max bubbles science experiments new videos every thursday ever done science experiment wondered like were,Educational,Science Max | BUBBLES | Science Experiments
0PHcnoYXHHY,science max best science experiments science max season science max best science experiments science max season science max best science experiments science max season new videos every thursday science max brings special compilation including some favourite episodes,Educational,Science Max | Best Science Experiments ! | Science Max Season1
